limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,actual_default,risk_score,risk_tier,income_bracket,loan_type,applicant_id
20000.0,1,1,2,27,0,0,0,0,0,0,19115.0,18962.0,19298.0,19378.0,19717.0,15630.0,1404.0,1130.0,600.0,861.0,313.0,0.0,0,0.1718040214466416,Low,Entry,Personal,125
20000.0,1,2,2,23,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.39653638797638224,Medium,Entry,Personal,126
200000.0,1,3,2,52,0,0,0,0,0,0,110151.0,99530.0,98951.0,100914.0,103146.0,104993.0,3568.0,3585.0,3602.0,3848.0,3669.0,3784.0,0,0.06267418906556028,Low,Affluent,Auto,127
180000.0,1,1,1,36,0,0,0,0,0,0,163736.0,116422.0,99278.0,95766.0,97753.0,95927.0,4655.0,2690.0,2067.0,2142.0,2217.0,1000.0,1,0.22356567276658368,Medium,Affluent,Auto,128
50000.0,1,2,1,51,0,0,0,0,0,0,3347.0,3899.0,4503.0,5347.0,6375.0,7077.0,1000.0,1066.0,1300.0,1500.0,1200.0,134.0,1,0.21104140208252692,Medium,Mass,Personal,129
60000.0,1,3,1,55,3,2,2,0,0,0,60521.0,61450.0,57244.0,28853.0,29510.0,26547.0,2504.0,7.0,1200.0,1200.0,1100.0,1500.0,0,0.6037124802989131,High,Mass,Personal,130
30000.0,2,1,2,23,1,-2,-2,-2,-1,-1,4000.0,5645.0,3508.0,-27.0,13744.0,5906.0,5645.0,3508.0,27.0,13771.0,5911.0,3024.0,0,0.14999145194874283,Low,Entry,Personal,131
240000.0,1,1,2,41,1,-1,-1,0,0,-1,95.0,2622.0,3301.0,3164.0,360.0,1737.0,2622.0,3301.0,0.0,360.0,1737.0,924.0,0,0.20677032793424718,Medium,Affluent,Home Improvement,132
420000.0,1,2,1,34,0,0,0,0,0,0,253454.0,247743.0,229049.0,220951.0,210606.0,188108.0,9744.0,9553.0,7603.0,7830.0,7253.0,11326.0,0,0.08683298510906239,Low,High Net Worth,Home Improvement,133
330000.0,1,3,1,46,0,0,0,0,0,0,227389.0,228719.0,229644.0,227587.0,227775.0,228203.0,8210.0,8095.0,8025.0,8175.0,8391.0,8200.0,0,0.09163782687602523,Low,High Net Worth,Home Improvement,134
30000.0,2,2,2,22,0,0,0,0,0,0,28452.0,26145.0,26712.0,25350.0,17603.0,-780.0,2000.0,1400.0,0.0,500.0,0.0,1560.0,0,0.16017015751521416,Low,Entry,Personal,135
240000.0,1,2,1,34,0,0,0,2,2,2,10674.0,12035.0,13681.0,13269.0,14158.0,13891.0,1500.0,1800.0,0.0,1000.0,0.0,327.0,0,0.37205903024559384,Medium,Affluent,Home Improvement,136
150000.0,1,1,2,27,0,0,0,0,0,0,17444.0,19342.0,22000.0,24614.0,27200.0,30229.0,2500.0,3000.0,3000.0,3000.0,3500.0,5000.0,0,0.05174846376795614,Low,Affluent,Auto,137
210000.0,2,2,1,33,0,0,0,0,0,0,7166.0,7997.0,8792.0,9189.0,4404.0,5708.0,1500.0,1500.0,1000.0,500.0,2000.0,546.0,0,0.0771407708699498,Low,Affluent,Auto,138
50000.0,2,3,1,51,-1,-1,-1,-1,-2,-2,752.0,300.0,5880.0,0.0,0.0,0.0,300.0,5880.0,0.0,0.0,0.0,0.0,1,0.21393655458609398,Medium,Mass,Personal,139
50000.0,1,1,2,24,0,0,0,0,0,0,50801.0,50143.0,49586.0,19430.0,19375.0,18995.0,2360.0,1700.0,1000.0,900.0,870.0,2130.0,0,0.17252978813131659,Low,Mass,Personal,140
240000.0,1,1,2,47,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.37146197592631874,Medium,Affluent,Home Improvement,141
180000.0,1,2,2,28,-1,-1,-1,-1,-1,-1,1832.0,0.0,832.0,332.0,416.0,416.0,0.0,416.0,332.0,500.0,3500.0,832.0,0,0.166838479045749,Low,Affluent,Auto,142
50000.0,1,2,2,23,1,2,2,2,0,0,10131.0,10833.0,20583.0,19996.0,19879.0,18065.0,1000.0,10000.0,400.0,700.0,800.0,600.0,0,0.38236846316839884,Medium,Mass,Personal,143
170000.0,1,2,2,29,-2,-2,-2,-2,-2,-2,12159.0,10000.0,10000.0,10000.0,9983.0,15846.0,10000.0,10000.0,10000.0,9983.0,15863.0,10000.0,0,0.0510964804246791,Low,Affluent,Auto,144
20000.0,1,1,2,29,-1,-1,-1,-1,0,-1,1199.0,15586.0,344.0,2340.0,6702.0,339.0,15586.0,344.0,2340.0,4702.0,339.0,330.0,0,0.13088416605970626,Low,Entry,Personal,145
50000.0,1,1,2,28,0,0,0,0,0,3,4999.0,5913.0,7315.0,9195.0,10624.0,10138.0,1000.0,1500.0,2000.0,1583.0,1100.0,0.0,0,0.2875086929349022,Medium,Mass,Personal,146
170000.0,2,2,2,27,0,0,0,0,0,0,19269.0,20313.0,20852.0,17560.0,17918.0,9100.0,1661.0,1200.0,351.0,358.0,182.0,0.0,1,0.15314336729832861,Low,Affluent,Auto,147
200000.0,1,1,2,34,1,2,0,0,0,0,197236.0,176192.0,93069.0,135668.0,132233.0,59875.0,8000.0,5000.0,55500.0,5000.0,5000.0,8500.0,0,0.2064791513616119,Medium,Affluent,Auto,148
80000.0,2,2,1,23,1,2,3,2,0,0,9168.0,10522.0,10205.0,9898.0,10123.0,12034.0,1650.0,0.0,0.0,379.0,2091.0,1.0,0,0.5354679751236591,High,Mass,Auto,149
260000.0,2,1,1,60,1,-2,-1,-1,-1,-1,-1100.0,-1100.0,21400.0,0.0,969.0,869.0,0.0,22500.0,0.0,969.0,1000.0,0.0,0,0.29499151089705883,Medium,Affluent,Home Improvement,150
140000.0,1,2,1,32,0,0,0,0,2,0,86627.0,78142.0,68336.0,64648.0,58319.0,55251.0,3455.0,3110.0,5000.0,0.0,2100.0,2602.0,0,0.20745830855003802,Medium,Mass,Auto,151
80000.0,1,1,2,25,0,0,0,0,0,0,42444.0,55744.0,43476.0,41087.0,41951.0,31826.0,30000.0,3000.0,6000.0,8000.0,2000.0,14000.0,0,0.059746957184595065,Low,Mass,Auto,152
350000.0,1,1,2,41,1,-1,-1,-1,-1,-2,208.0,2906.0,1000.0,630.0,0.0,0.0,2906.0,1000.0,630.0,0.0,0.0,0.0,0,0.19438761652267184,Low,High Net Worth,Home Improvement,153
280000.0,2,2,1,56,0,0,0,0,0,0,208775.0,182350.0,132257.0,101783.0,177145.0,169311.0,8042.0,6700.0,5137.0,100000.0,7000.0,6321.0,0,0.07404644082641264,Low,Affluent,Home Improvement,154
30000.0,2,3,2,26,0,0,0,0,0,0,9014.0,10406.0,11427.0,11935.0,13084.0,14206.0,1700.0,1500.0,1000.0,1500.0,1500.0,1500.0,0,0.1602806322643567,Low,Entry,Personal,155
140000.0,1,1,1,34,0,0,0,0,0,0,23944.0,28049.0,32073.0,43129.0,47086.0,48699.0,5000.0,5000.0,11885.0,5000.0,3000.0,5504.0,0,0.053855581139801496,Low,Mass,Auto,156
200000.0,2,1,2,37,0,0,0,0,0,0,105420.0,102870.0,89643.0,90938.0,92505.0,94031.0,4000.0,3250.0,3250.0,3500.0,3560.0,5000.0,0,0.04179643126228508,Low,Affluent,Auto,157
200000.0,2,3,2,30,0,0,0,0,0,0,196031.0,196143.0,189524.0,167163.0,146975.0,122324.0,7300.0,7108.0,7680.0,6200.0,5000.0,4500.0,0,0.11022788422752475,Low,Affluent,Auto,158
210000.0,1,3,1,45,2,3,4,4,5,6,115785.0,122904.0,129847.0,137277.0,145533.0,154105.0,10478.0,10478.0,11078.0,11078.0,11678.0,10478.0,1,0.6480246284594458,High,Affluent,Auto,159
50000.0,1,3,1,57,3,2,0,0,0,0,12854.0,12362.0,13447.0,13427.0,13711.0,14083.0,0.0,1600.0,500.0,500.0,600.0,600.0,0,0.6546616238111778,High,Mass,Personal,160
30000.0,1,1,2,41,2,2,2,2,2,0,24357.0,27453.0,26718.0,28168.0,27579.0,28321.0,3500.0,0.0,2200.0,0.0,1200.0,1250.0,0,0.7296232024055177,Critical,Entry,Personal,161
50000.0,1,2,2,27,2,-1,-1,-1,-1,2,390.0,390.0,780.0,216.0,1080.0,540.0,390.0,780.0,216.0,864.0,0.0,390.0,0,0.5078651473372902,High,Mass,Personal,162
290000.0,1,3,1,47,-1,-1,-1,-1,0,-1,1234.0,396.0,396.0,792.0,396.0,423.0,396.0,396.0,792.0,0.0,423.0,369.0,0,0.16610645745385474,Low,Affluent,Home Improvement,163
250000.0,2,1,1,34,0,0,2,0,0,0,141223.0,156858.0,151841.0,152803.0,155997.0,160220.0,17994.0,0.0,5469.0,5656.0,6811.0,3920.0,0,0.1384778737453784,Low,Affluent,Home Improvement,164
60000.0,2,2,1,46,0,0,0,0,0,0,21148.0,23803.0,24908.0,26034.0,26655.0,27756.0,3000.0,1500.0,1500.0,1000.0,1500.0,1500.0,0,0.13095985657646303,Low,Mass,Personal,165
110000.0,2,1,2,27,0,0,0,0,0,0,101640.0,104795.0,104855.0,74737.0,76058.0,77254.0,5500.0,3900.0,3000.0,2900.0,3000.0,2800.0,0,0.09087945945138781,Low,Mass,Auto,166
370000.0,1,1,2,50,-2,-2,-2,-2,-2,-2,6093.0,15130.0,8204.0,15398.0,4792.0,13453.0,15383.0,8204.0,15413.0,4792.0,13453.0,4699.0,0,0.05680784526267111,Low,High Net Worth,Home Improvement,167
100000.0,1,2,1,27,-1,2,2,0,0,0,102349.0,96847.0,58824.0,29336.0,22979.0,-246.0,3166.0,0.0,1330.0,1398.0,12.0,50000.0,0,0.250589803216357,Medium,Mass,Auto,168
90000.0,2,2,1,35,0,0,0,0,0,2,72112.0,73854.0,75526.0,77317.0,85852.0,88290.0,3500.0,3500.0,3652.0,10000.0,4000.0,0.0,0,0.20994991163502721,Medium,Mass,Auto,169
50000.0,2,2,2,22,0,0,0,0,0,0,28040.0,29092.0,29366.0,27737.0,28318.0,28806.0,1510.0,1442.0,982.0,1017.0,1277.0,567.0,0,0.1638756189137388,Low,Mass,Personal,170
270000.0,1,2,2,37,0,0,0,0,0,0,37695.0,33397.0,30534.0,27598.0,26344.0,24641.0,5000.0,2000.0,3000.0,4000.0,3000.0,2000.0,0,0.03878816313352372,Low,Affluent,Home Improvement,171
300000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,688.0,3280.0,0.0,4340.0,2672.0,800.0,3288.0,0.0,4340.0,2672.0,800.0,746.0,0,0.12545359441436915,Low,High Net Worth,Home Improvement,172
50000.0,2,2,2,22,-1,0,0,0,0,0,8567.0,15273.0,11650.0,7457.0,3115.0,7725.0,15000.0,1000.0,149.0,0.0,5000.0,10000.0,0,0.1277772483459725,Low,Mass,Personal,173
50000.0,2,1,2,24,1,-2,-2,-2,-2,-2,-709.0,-709.0,-709.0,-2898.0,-3272.0,-3272.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3531381931751171,Medium,Mass,Personal,174
360000.0,1,1,2,29,1,-2,-1,-1,-2,-2,0.0,0.0,77.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0,0.2436864134417163,Medium,High Net Worth,Home Improvement,175
130000.0,1,3,1,56,1,2,2,2,2,3,64617.0,65978.0,67282.0,68557.0,72796.0,71345.0,3000.0,3000.0,3000.0,5500.0,0.0,0.0,1,0.6185507640533738,High,Mass,Auto,176
80000.0,1,1,2,30,-2,-1,0,0,0,0,6187.0,100.0,600.0,1438.0,1919.0,5380.0,504.0,500.0,1000.0,500.0,3500.0,0.0,0,0.16837331479688183,Low,Mass,Auto,177
50000.0,1,2,2,30,1,2,0,0,0,2,48860.0,47801.0,48363.0,30221.0,22877.0,22361.0,0.0,1500.0,1000.0,2000.0,0.0,2000.0,0,0.416240313024287,Medium,Mass,Personal,178
20000.0,2,2,2,22,0,0,0,0,0,0,16001.0,12622.0,13221.0,13130.0,14034.0,14906.0,1212.0,1201.0,500.0,1500.0,1500.0,1000.0,0,0.16618273343762902,Low,Entry,Personal,179
80000.0,2,2,1,29,0,0,2,0,0,0,77883.0,81811.0,80250.0,61467.0,10662.0,11486.0,5800.0,1000.0,600.0,400.0,1000.0,0.0,0,0.22407957134289266,Medium,Mass,Auto,180
240000.0,1,1,2,37,-1,-1,2,0,0,-1,12212.0,26578.0,25331.0,26605.0,26279.0,1256.0,15000.0,0.0,2000.0,0.0,1256.0,65935.0,0,0.14368624338549035,Low,Affluent,Home Improvement,181
80000.0,2,3,2,35,0,-1,0,0,0,0,49608.0,12412.0,14873.0,17364.0,17770.0,17460.0,12500.0,6500.0,3000.0,2000.0,3000.0,2000.0,0,0.04925846538895964,Low,Mass,Auto,182
500000.0,2,1,1,47,0,0,0,0,0,0,56422.0,110616.0,110340.0,122967.0,108834.0,70064.0,70010.0,30357.0,30000.0,20000.0,52183.0,20000.0,0,0.03395385357595566,Low,High Net Worth,Mortgage,183
60000.0,2,2,1,24,0,0,0,0,0,0,58024.0,57891.0,48839.0,18971.0,19323.0,19395.0,2500.0,1600.0,3000.0,1000.0,737.0,2000.0,1,0.2110337106331618,Medium,Mass,Personal,184
20000.0,1,2,2,25,0,0,0,0,0,-1,10642.0,11677.0,13070.0,12280.0,1615.0,1620.0,1200.0,1593.0,601.0,135.0,1824.0,0.0,0,0.1324715296601092,Low,Entry,Personal,185
100000.0,2,2,1,38,1,2,0,0,2,0,14483.0,13961.0,15323.0,16268.0,15868.0,16448.0,0.0,1600.0,1500.0,0.0,1000.0,1500.0,1,0.478703784620355,High,Mass,Auto,186
360000.0,2,1,2,32,1,-1,-1,-1,-1,-1,2616.0,57077.0,5287.0,68445.0,13881.0,16240.0,57087.0,5295.0,68454.0,13889.0,16250.0,38313.0,0,0.09823854495321284,Low,High Net Worth,Home Improvement,187
200000.0,2,3,2,47,2,2,2,2,2,2,199436.0,202947.0,193936.0,196186.0,200162.0,189915.0,8214.0,7000.0,6800.0,7134.0,0.0,6836.0,1,0.6687468053222001,High,Affluent,Auto,188
130000.0,2,2,1,34,1,-1,0,0,0,0,0.0,5396.0,10270.0,13576.0,13864.0,14636.0,5396.0,5000.0,3500.0,501.0,1000.0,2000.0,0,0.1336159752764427,Low,Mass,Auto,189
20000.0,2,2,2,31,1,5,4,4,3,2,21703.0,21087.0,21461.0,20835.0,20219.0,20487.0,0.0,1000.0,0.0,0.0,760.0,0.0,0,0.5445059143847644,High,Entry,Personal,190
310000.0,1,1,2,32,0,0,0,0,0,0,59901.0,62147.0,62102.0,65875.0,60387.0,43328.0,10020.0,6031.0,10057.0,5028.0,5060.0,4223.0,0,0.03335481013166442,Low,High Net Worth,Home Improvement,191
60000.0,2,1,2,27,2,0,0,0,2,0,19625.0,20347.0,21669.0,23005.0,22499.0,22873.0,1342.0,1664.0,2000.0,0.0,900.0,846.0,1,0.7218814720806849,Critical,Mass,Personal,192
180000.0,2,1,2,29,-1,-1,-1,-2,-1,0,11386.0,199.0,0.0,0.0,17227.0,17042.0,199.0,0.0,0.0,17227.0,341.0,5114.0,0,0.13622276113982945,Low,Affluent,Auto,193
180000.0,2,1,2,24,-1,-1,2,0,0,-2,14670.0,22087.0,21282.0,10200.0,0.0,0.0,37867.0,0.0,200.0,0.0,0.0,0.0,0,0.20099078271913487,Medium,Affluent,Auto,194
50000.0,1,2,1,36,0,0,0,0,-1,-1,47790.0,18114.0,18250.0,-14.0,72.0,658.0,2000.0,1000.0,2000.0,500.0,1000.0,20011.0,0,0.1996132439921364,Low,Mass,Personal,195
50000.0,2,1,2,24,1,2,2,2,2,2,36166.0,37188.0,37680.0,38462.0,39228.0,40035.0,1900.0,1400.0,1700.0,1532.0,1600.0,0.0,1,0.5811463857272353,High,Mass,Personal,196
150000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,116.0,0.0,1500.0,0.0,0.0,116.0,0.0,1500.0,0.0,0,0.15189343417465126,Low,Affluent,Auto,197
20000.0,2,1,2,22,0,0,0,0,-1,0,18553.0,19446.0,19065.0,8332.0,18868.0,19247.0,1500.0,1032.0,541.0,20000.0,693.0,1000.0,0,0.14718004606031854,Low,Entry,Personal,198
500000.0,2,1,1,34,-2,-2,-2,-1,-1,-1,412.0,138.0,2299.0,1251.0,1206.0,1151.0,138.0,2299.0,1251.0,1206.0,1151.0,15816.0,0,0.16058791717016643,Low,High Net Worth,Mortgage,199
30000.0,2,3,2,22,1,2,2,0,0,0,29010.0,29256.0,28122.0,29836.0,1630.0,0.0,1000.0,85.0,1714.0,104.0,0.0,0.0,1,0.45618933061174255,High,Entry,Personal,200
180000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15074004503398664,Low,Affluent,Auto,201
140000.0,1,1,2,31,0,0,2,0,0,2,27123.0,27299.0,17985.0,20225.0,27407.0,10833.0,25000.0,0.0,3000.0,7800.0,0.0,2500.0,0,0.20059396957380649,Medium,Mass,Auto,202
140000.0,2,1,2,26,-1,0,-1,-1,-1,-1,13424.0,18000.0,13001.0,5818.0,13506.0,487.0,10000.0,13001.0,5841.0,13506.0,487.0,7004.0,0,0.06554524382173652,Low,Mass,Auto,203
120000.0,1,2,2,26,0,0,0,0,0,0,107314.0,110578.0,113736.0,116000.0,119131.0,122135.0,5000.0,5000.0,4152.0,5000.0,5000.0,5000.0,0,0.08465306569668239,Low,Mass,Auto,204
360000.0,2,2,1,48,0,0,0,0,0,0,226430.0,231878.0,234192.0,190211.0,173557.0,146511.0,9100.0,7300.0,5800.0,5600.0,5600.0,4100.0,0,0.08029033081532237,Low,High Net Worth,Home Improvement,205
20000.0,1,3,1,43,-1,-1,0,0,0,0,227.0,20351.0,20237.0,19339.0,19450.0,19337.0,22359.0,1305.0,1258.0,1459.0,3457.0,1700.0,0,0.15880740532320303,Low,Entry,Personal,206
100000.0,1,1,1,47,-1,-1,-1,-1,-1,-1,390.0,1473.0,390.0,390.0,390.0,0.0,1473.0,390.0,390.0,390.0,0.0,2380.0,0,0.29507281484943354,Medium,Mass,Auto,207
210000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,3088.0,1586.0,343.0,3763.0,877.0,0.0,1586.0,343.0,3763.0,877.0,0.0,419.0,1,0.14289251995195262,Low,Affluent,Auto,208
80000.0,2,2,2,24,0,0,0,0,0,0,81625.0,81554.0,79599.0,49552.0,49509.0,49568.0,3200.0,3000.0,2038.0,2000.0,1800.0,1800.0,1,0.14811967456009514,Low,Mass,Auto,209
330000.0,2,1,1,50,-1,-1,-1,-1,-2,-2,8872.0,4337.0,2854.0,1690.0,0.0,1709.0,4345.0,2854.0,1702.0,0.0,1709.0,258.0,0,0.0758946781109333,Low,High Net Worth,Home Improvement,210
220000.0,1,1,2,24,0,0,0,-1,-1,-1,105607.0,108917.0,111520.0,8303.0,0.0,85632.0,5000.0,5050.0,8303.0,0.0,85632.0,0.0,0,0.04645954025290045,Low,Affluent,Home Improvement,211
210000.0,2,1,1,38,1,-2,-1,0,-1,-1,0.0,0.0,250.0,123.0,789.0,1222.0,0.0,250.0,0.0,789.0,1222.0,9616.0,1,0.21637683332046548,Medium,Affluent,Auto,212
40000.0,2,3,1,43,0,0,0,0,0,0,38257.0,38901.0,38103.0,36207.0,33138.0,31339.0,1700.0,1504.0,1200.0,1500.0,1500.0,1000.0,0,0.17089316654415684,Low,Entry,Personal,213
30000.0,1,2,2,39,0,0,0,2,0,0,28347.0,28108.0,18388.0,12992.0,7736.0,8032.0,3036.0,2309.0,0.0,1000.0,2000.0,148.0,0,0.1707194200734629,Low,Entry,Personal,214
470000.0,1,2,2,27,2,2,2,2,0,0,296573.0,303320.0,307843.0,479978.0,305145.0,309959.0,13000.0,11001.0,0.0,10484.0,10838.0,10367.0,0,0.7087358665294895,Critical,High Net Worth,Mortgage,215
30000.0,1,3,1,42,-1,-1,-1,-1,-1,2,390.0,390.0,390.0,240.0,1320.0,780.0,390.0,390.0,240.0,1470.0,0.0,0.0,0,0.35925626617182793,Medium,Entry,Personal,216
240000.0,2,2,1,36,1,-2,-2,-2,-2,-2,-946.0,-946.0,-946.0,-946.0,-946.0,-946.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3204003583372269,Medium,Affluent,Home Improvement,217
80000.0,1,2,2,36,2,0,0,0,0,0,79278.0,78501.0,78534.0,80016.0,76235.0,78245.0,3100.0,3500.0,3400.0,3000.0,3500.0,3000.0,0,0.6152851616398619,High,Mass,Auto,218
110000.0,2,3,0,31,0,0,0,0,0,0,89989.0,84229.0,79288.0,73315.0,63818.0,63208.0,4000.0,5000.0,3000.0,3000.0,3000.0,8954.0,0,0.06004044927031199,Low,Mass,Auto,219
310000.0,2,1,2,38,-1,-1,-1,-1,-2,-2,1424.0,4542.0,126.0,0.0,0.0,0.0,4542.0,126.0,0.0,0.0,0.0,0.0,0,0.17295224223046143,Low,High Net Worth,Home Improvement,220
360000.0,2,1,1,40,2,2,2,0,0,0,105167.0,115468.0,112157.0,114690.0,117845.0,120238.0,12000.0,0.0,5900.0,5000.0,4500.0,4700.0,1,0.6644695966619808,High,High Net Worth,Home Improvement,221
330000.0,2,3,2,45,0,0,0,0,0,0,335196.0,334954.0,335527.0,333860.0,335760.0,330121.0,12388.0,12378.0,12116.0,12450.0,12213.0,11678.0,0,0.14744737751361506,Low,High Net Worth,Home Improvement,222
300000.0,2,2,2,35,0,0,0,0,0,0,291619.0,297268.0,205629.0,215827.0,208464.0,212508.0,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0,0,0.11502445512461217,Low,High Net Worth,Home Improvement,223
320000.0,2,2,2,33,0,0,0,0,0,0,91653.0,94037.0,108597.0,65913.0,43805.0,33263.0,10042.0,18832.0,2117.0,2076.0,5045.0,3754.0,0,0.033911346903626315,Low,High Net Worth,Home Improvement,224
50000.0,2,3,2,37,1,3,2,0,0,0,52626.0,51537.0,49205.0,30394.0,30249.0,29957.0,0.0,24.0,1500.0,1000.0,1201.0,30592.0,1,0.4885484041634309,High,Mass,Personal,225
170000.0,2,1,2,28,0,0,0,0,0,0,130370.0,131199.0,128900.0,125514.0,127280.0,128839.0,6530.0,4860.0,22500.0,4820.0,4877.0,4962.0,0,0.06017412457690577,Low,Affluent,Auto,226
350000.0,1,3,1,44,-1,-1,-1,-1,-1,-2,3265.0,2686.0,1864.0,569.0,0.0,0.0,2686.0,1864.0,569.0,0.0,0.0,0.0,0,0.13678347237078475,Low,High Net Worth,Home Improvement,227
20000.0,1,2,1,37,0,0,0,0,0,0,16455.0,16511.0,18902.0,18768.0,18650.0,19175.0,1609.0,3000.0,663.0,676.0,834.0,782.0,0,0.17352730896320737,Low,Entry,Personal,228
50000.0,1,2,2,23,2,0,0,0,0,0,49758.0,48456.0,44116.0,21247.0,20066.0,18858.0,2401.0,2254.0,2004.0,704.0,707.0,1004.0,1,0.641578885326767,High,Mass,Personal,229
20000.0,2,3,2,24,1,2,0,0,0,0,19154.0,18165.0,17233.0,7630.0,1730.0,0.0,0.0,1333.0,500.0,100.0,0.0,3200.0,0,0.3340575930365376,Medium,Entry,Personal,230
50000.0,2,1,2,24,0,0,0,0,0,0,35084.0,35796.0,30937.0,19420.0,10385.0,1308.0,2090.0,2002.0,1002.0,238.0,1011.0,389.0,0,0.10543757528111064,Low,Mass,Personal,231
20000.0,1,2,2,23,1,2,0,0,2,0,20235.0,17132.0,16856.0,16875.0,13454.0,10104.0,0.0,1200.0,1000.0,0.0,1000.0,10000.0,1,0.4091888319313985,Medium,Entry,Personal,232
50000.0,1,2,1,26,0,0,-2,-1,-1,0,102800.0,0.0,0.0,2624.0,45567.0,46557.0,0.0,0.0,2624.0,45567.0,1747.0,2000.0,0,0.19292232547451102,Low,Mass,Personal,233
190000.0,1,2,2,34,2,0,0,0,2,2,129801.0,131383.0,134379.0,142323.0,140120.0,150052.0,5000.0,5000.0,10000.0,0.0,12118.0,2769.0,1,0.6955218348677907,High,Affluent,Auto,234
60000.0,2,2,1,33,0,0,0,0,0,0,58203.0,36367.0,20934.0,20694.0,20175.0,19421.0,1506.0,1298.0,1000.0,721.0,811.0,599.0,0,0.14150305900962964,Low,Mass,Personal,235
80000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,7988.0,3977.0,6848.0,1719.0,1378.0,19942.0,3983.0,6853.0,1719.0,1378.0,19942.0,2418.0,0,0.08612819340749175,Low,Mass,Auto,236
150000.0,2,2,2,27,0,0,0,0,0,0,127402.0,110050.0,51547.0,44384.0,36900.0,29497.0,4500.0,1745.0,1566.0,1208.0,1077.0,2529.0,0,0.08247263006891047,Low,Affluent,Auto,237
210000.0,2,1,2,31,-2,-2,-2,-2,-1,-1,1440.0,0.0,7422.0,893.0,6082.0,2293.0,0.0,7422.0,893.0,6082.0,2293.0,3299.0,0,0.11599920617678464,Low,Affluent,Auto,238
240000.0,2,3,1,50,0,0,0,0,0,0,234205.0,231669.0,214642.0,207642.0,210375.0,214694.0,10116.0,9150.0,8008.0,8000.0,8009.0,7714.0,1,0.1307313813821509,Low,Affluent,Home Improvement,239
140000.0,2,2,3,41,0,0,0,0,0,0,19346.0,21708.0,22940.0,19068.0,16409.0,16383.0,3000.0,2000.0,2198.0,1000.0,3000.0,2399.0,1,0.05471759196422747,Low,Mass,Auto,240
60000.0,2,1,2,28,1,2,2,-2,-2,-1,21501.0,20650.0,0.0,0.0,0.0,2285.0,0.0,0.0,0.0,0.0,2285.0,0.0,0,0.38544506252033145,Medium,Mass,Personal,241
50000.0,1,1,2,39,0,0,0,0,0,0,47174.0,47974.0,48630.0,50803.0,30789.0,15874.0,1800.0,2000.0,3000.0,2000.0,2000.0,2000.0,0,0.13075266857047468,Low,Mass,Personal,242
50000.0,2,2,2,27,0,0,0,0,0,0,26655.0,27724.0,28676.0,27990.0,28790.0,29399.0,1800.0,1750.0,900.0,1200.0,1200.0,1100.0,0,0.11959464702838629,Low,Mass,Personal,243
180000.0,2,1,2,32,-1,-1,2,2,-1,-1,3139.0,5853.0,2821.0,0.0,2821.0,0.0,2821.0,0.0,0.0,2821.0,0.0,176.0,0,0.27440178373853613,Medium,Affluent,Auto,244
30000.0,2,1,2,40,-1,-1,2,2,2,2,142.0,215.0,139.0,19.0,19.0,79.0,355.0,120.0,0.0,0.0,60.0,60.0,0,0.44282582349207195,Medium,Entry,Personal,245
20000.0,2,2,2,40,0,0,0,0,0,-2,19816.0,20396.0,20102.0,19575.0,0.0,0.0,1601.0,2203.0,2114.0,0.0,0.0,0.0,0,0.15114003788610406,Low,Entry,Personal,246
250000.0,2,2,1,75,0,-1,-1,-1,-1,-1,52874.0,1631.0,1536.0,1010.0,5572.0,794.0,1631.0,1536.0,1010.0,5572.0,794.0,1184.0,0,0.07446245591936798,Low,Affluent,Home Improvement,247
100000.0,2,2,2,27,0,0,0,0,0,0,37767.0,34457.0,30036.0,30337.0,30997.0,32904.0,1788.0,1799.0,1100.0,1150.0,2423.0,0.0,0,0.06258371067307307,Low,Mass,Auto,248
330000.0,1,1,2,25,0,0,0,0,2,0,46140.0,45781.0,48139.0,51137.0,39450.0,25358.0,2504.0,4007.0,5056.0,74.0,1023.0,2566.0,0,0.11971088573366365,Low,High Net Worth,Home Improvement,249
50000.0,1,3,1,46,0,0,0,0,0,0,35713.0,15392.0,16099.0,16418.0,16765.0,17484.0,1561.0,1268.0,587.0,611.0,1000.0,2000.0,0,0.14159849581022788,Low,Mass,Personal,250
